0.812081	0.686843	-0.136798	-2.51621	-2.80672	23.4612
0.814081	0.686554	-0.152144	-2.52181	-2.79243	23.4612
0.816082	0.686234	-0.167543	-2.52738	-2.77851	23.4612
0.818082	0.685884	-0.182992	-2.53292	-2.76494	23.4612
0.820082	0.685502	-0.198491	-2.53844	-2.75173	23.4612
0.822082	0.68509	-0.214039	-2.54393	-2.73887	23.4612
0.824082	0.684646	-0.229635	-2.54939	-2.72637	23.4612
0.826083	0.684171	-0.245278	-2.55484	-2.71422	23.4612
0.828083	0.683665	-0.260966	-2.56025	-2.70243	23.4612
0.830083	0.683127	-0.276699	-2.56565	-2.69099	23.4612
0.832083	0.682558	-0.292475	-2.57102	-2.67989	23.4612
0.834083	0.681957	-0.308295	-2.57637	-2.66915	23.4612
0.836084	0.681324	-0.324156	-2.5817	-2.65876	23.4612
0.838084	0.68066	-0.340058	-2.587	-2.64871	23.4612
0.840084	0.679964	-0.356	-2.59229	-2.63902	23.4612
0.842084	0.679236	-0.371981	-2.59756	-2.62967	23.4612
0.844084	0.678476	-0.388	-2.60281	-2.62066	23.4612
0.846085	0.677684	-0.404056	-2.60805	-2.61201	23.4612
0.848085	0.67686	-0.420148	-2.61326	-2.6037	23.4612
0.850085	0.676003	-0.436276	-2.61846	-2.59574	23.4612
0.852085	0.675114	-0.452438	-2.62365	-2.58813	23.4612
0.854085	0.674193	-0.468634	-2.62882	-2.58087	23.4612
0.856086	0.673239	-0.484863	-2.63397	-2.57396	23.4612
0.858086	0.672253	-0.501124	-2.63911	-2.56739	23.4612
0.860086	0.671235	-0.517416	-2.64424	-2.56118	23.4612
0.862086	0.670183	-0.533739	-2.64936	-2.55533	23.4612
0.864086	0.6691	-0.550091	-2.65446	-2.54982	23.4612
